HIGH,LOW,OPEN,CLOSE,DATE_TIME
-1.022587992,-1.033176607,-1.024226664,-1.032659545,2000.01.05 14:45:00
-1.03102296,-1.036792407,-1.032059965,-1.038082612,2000.01.05 15:00:00
-1.037650435,-1.04101084,-1.036880458,-1.041095427,2000.01.05 15:15:00
-1.037650435,-1.038600307,-1.039290705,-1.038082612,2000.01.05 15:30:00
-1.03102296,-1.04462664,-1.039290705,-1.02783904,2000.01.05 15:45:00
-1.026202979,-1.030766074,-1.029047157,-1.031454419,2000.01.05 16:00:00
-1.034035448,-1.048845073,-1.03386765,-1.047121057,2000.01.05 16:15:00
-1.045482904,-1.047639806,-1.047726568,-1.042903116,2000.01.05 16:30:00
-1.043072914,-1.045229273,-1.043508636,-1.04772362,2000.01.05 16:45:00
-1.049097891,-1.059089839,-1.045918883,-1.058569754,2000.01.05 17:00:00
-1.053917872,-1.057884572,-1.058572677,-1.055556939,2000.01.05 17:15:00
-1.049700388,-1.051255606,-1.053752184,-1.050736435,2000.01.05 17:30:00
-1.051507881,-1.056076672,-1.051944499,-1.054351813,2000.01.05 17:45:00
-1.050302886,-1.053063506,-1.054957308,-1.050133872,2000.01.05 18:00:00
-1.048495393,-1.049447706,-1.050739376,-1.048928746,2000.01.05 18:15:00
-1.050905384,-1.051255606,-1.048931691,-1.048928746,2000.01.05 18:30:00
-1.044277909,-1.04643454,-1.049534253,-1.042903116,2000.01.05 18:45:00
-1.044880407,-1.044024006,-1.043508636,-1.047121057,2000.01.05 19:00:00
-1.047892895,-1.050652973,-1.047124006,-1.051338998,2000.01.05 19:15:00
-1.052110379,-1.053666139,-1.050739376,-1.055556939,2000.01.05 19:30:00
-1.051507881,-1.051858239,-1.054957308,-1.052544124,2000.01.05 19:45:00
-1.05452037,-1.053063506,-1.052547061,-1.054954376,2000.01.05 20:00:00
-1.055725365,-1.053666139,-1.054354746,-1.056159502,2000.01.05 20:15:00
-1.059340351,-1.066924071,-1.056162431,-1.0676082,2000.01.05 20:30:00
-1.063557835,-1.064513538,-1.06700854,-1.060980006,2000.01.05 20:45:00
-1.063557835,-1.063308272,-1.060982924,-1.063390259,2000.01.05 21:00:00
-1.063557835,-1.062103005,-1.062790609,-1.061582569,2000.01.05 21:15:00
-1.059942849,-1.060295105,-1.061585486,-1.05977488,2000.01.05 21:30:00
-1.059942849,-1.057281939,-1.057970116,-1.056762065,2000.01.05 21:45:00
-1.059340351,-1.057884572,-1.056162431,-1.059172317,2000.01.05 22:00:00
-1.060545346,-1.058487205,-1.059175239,-1.060377443,2000.01.05 22:15:00
-1.060545346,-1.059089839,-1.060380362,-1.057967191,2000.01.05 22:30:00
-1.059942849,-1.061500372,-1.057367554,-1.058569754,2000.01.05 22:45:00
-1.055725365,-1.055474039,-1.058572677,-1.054351813,2000.01.05 23:00:00
-1.056327863,-1.054268772,-1.053752184,-1.057364628,2000.01.05 23:15:00
-1.058135356,-1.055474039,-1.057367554,-1.056762065,2000.01.05 23:30:00
-1.05693036,-1.055474039,-1.057367554,-1.054954376,2000.01.05 23:45:00
-1.058135356,-1.053666139,-1.055559869,-1.056762065,2000.01.06 00:00:00
-1.055122867,-1.054871406,-1.055559869,-1.051941561,2000.01.06 00:15:00
-1.058135356,-1.057281939,-1.054957308,-1.060377443,2000.01.06 00:30:00
-1.060545346,-1.061500372,-1.059175239,-1.059172317,2000.01.06 00:45:00
-1.058737853,-1.057281939,-1.058572677,-1.057967191,2000.01.06 01:00:00
-1.059340351,-1.057281939,-1.056162431,-1.058569754,2000.01.06 01:15:00
-1.05693036,-1.056076672,-1.057970116,-1.054954376,2000.01.06 01:30:00
-1.052110379,-1.056076672,-1.053752184,-1.056762065,2000.01.06 01:45:00
-1.057532858,-1.060295105,-1.055559869,-1.062185133,2000.01.06 02:00:00
-1.061750342,-1.060295105,-1.058572677,-1.060980006,2000.01.06 02:15:00
-1.06235284,-1.058487205,-1.060982924,-1.061582569,2000.01.06 02:30:00
-1.061750342,-1.060897739,-1.060982924,-1.063390259,2000.01.06 02:45:00
-1.059340351,-1.059692472,-1.060380362,-1.058569754,2000.01.06 03:00:00
-1.057532858,-1.055474039,-1.057970116,-1.055556939,2000.01.06 03:15:00
-1.059340351,-1.056679306,-1.056162431,-1.059172317,2000.01.06 03:30:00
-1.059942849,-1.057281939,-1.059777801,-1.05977488,2000.01.06 03:45:00
-1.060545346,-1.058487205,-1.060380362,-1.057364628,2000.01.06 04:00:00
-1.059340351,-1.057281939,-1.059175239,-1.05977488,2000.01.06 04:15:00
-1.060545346,-1.057281939,-1.058572677,-1.058569754,2000.01.06 04:30:00
-1.058737853,-1.055474039,-1.057970116,-1.057364628,2000.01.06 04:45:00
-1.05693036,-1.054871406,-1.056162431,-1.054954376,2000.01.06 05:00:00
-1.05693036,-1.054268772,-1.054354746,-1.056159502,2000.01.06 05:15:00
-1.050905384,-1.053666139,-1.056162431,-1.050736435,2000.01.06 05:30:00
-1.049700388,-1.04824244,-1.051341938,-1.046518494,2000.01.06 05:45:00
-1.043072914,-1.04643454,-1.049534253,-1.04169799,2000.01.06 06:00:00
-1.040060425,-1.042216107,-1.04471376,-1.042903116,2000.01.06 06:15:00
-1.037047937,-1.042216107,-1.040495828,-1.038082612,2000.01.06 06:30:00
-1.035842942,-1.037997674,-1.03748302,-1.033864671,2000.01.06 06:45:00
-1.03102296,-1.033779241,-1.034470212,-1.030249293,2000.01.06 07:00:00
-1.024395486,-1.029560808,-1.031457403,-1.031454419,2000.01.06 07:15:00
-1.032227955,-1.030766074,-1.030854842,-1.029646729,2000.01.06 07:30:00
-1.030420462,-1.029560808,-1.029649718,-1.032056982,2000.01.06 07:45:00
-1.032830453,-1.03920294,-1.029649718,-1.04169799,2000.01.06 08:00:00
-1.040060425,-1.045229273,-1.039893266,-1.045915931,2000.01.06 08:15:00
-1.042470416,-1.04462664,-1.045316321,-1.047121057,2000.01.06 08:30:00
-1.046085402,-1.048845073,-1.047726568,-1.045313368,2000.01.06 08:45:00
-1.043072914,-1.043421373,-1.046521445,-1.042300553,2000.01.06 09:00:00
-1.044880407,-1.051255606,-1.042906075,-1.050736435,2000.01.06 09:15:00
-1.043072914,-1.049447706,-1.051341938,-1.042903116,2000.01.06 09:30:00
-1.044880407,-1.04462664,-1.042303513,-1.044108242,2000.01.06 09:45:00
-1.035842942,-1.04101084,-1.042303513,-1.037480049,2000.01.06 10:00:00
-1.037047937,-1.036792407,-1.03748302,-1.037480049,2000.01.06 10:15:00
-1.040060425,-1.04281874,-1.03748302,-1.043505679,2000.01.06 10:30:00
-1.040662923,-1.042216107,-1.044111198,-1.039890301,2000.01.06 10:45:00
-1.03885543,-1.040408207,-1.040495828,-1.037480049,2000.01.06 11:00:00
-1.040060425,-1.039805573,-1.038085581,-1.040492864,2000.01.06 11:15:00
-1.038252932,-1.040408207,-1.039290705,-1.037480049,2000.01.06 11:30:00
-1.037650435,-1.03739504,-1.03748302,-1.039287738,2000.01.06 11:45:00
-1.037047937,-1.037997674,-1.038085581,-1.034467234,2000.01.06 12:00:00
-1.032830453,-1.034381874,-1.03386765,-1.036877486,2000.01.06 12:15:00
-1.023792988,-1.036189774,-1.03748302,-1.023018536,2000.01.06 12:30:00
-1.018370509,-1.022329208,-1.021816417,-1.016390343,2000.01.06 12:45:00
-1.006320555,-1.015700242,-1.016393362,-1.011569839,2000.01.06 13:00:00
-1.004513062,-1.007866009,-1.010367746,-1.007351898,2000.01.06 13:15:00
-1.005718057,-1.013289709,-1.005547253,-1.016390343,2000.01.06 13:30:00
-1.00752555,-1.012687076,-1.012777992,-1.005544209,2000.01.06 13:45:00
-1.008128048,-1.016905509,-1.006149814,-1.016390343,2000.01.06 14:00:00
-1.017165513,-1.018110775,-1.016393362,-1.017595469,2000.01.06 14:15:00
-1.018370509,-1.024137108,-1.016995924,-1.027236477,2000.01.06 14:30:00
-1.020178002,-1.028355541,-1.024226664,-1.026633914,2000.01.06 14:45:00
-1.025600481,-1.024739741,-1.026034349,-1.026633914,2000.01.06 15:00:00
-1.026202979,-1.028355541,-1.026034349,-1.029044166,2000.01.06 15:15:00
-1.029817965,-1.031368707,-1.02663691,-1.033262108,2000.01.06 15:30:00
-1.032830453,-1.031971341,-1.032662527,-1.030851856,2000.01.06 15:45:00
-1.034637946,-1.03920294,-1.033265088,-1.038685175,2000.01.06 16:00:00
-1.032830453,-1.037997674,-1.04109839,-1.035069797,2000.01.06 16:15:00
-1.033432951,-1.037997674,-1.033265088,-1.040492864,2000.01.06 16:30:00
-1.042470416,-1.044024006,-1.039290705,-1.041095427,2000.01.06 16:45:00
-1.043072914,-1.050050339,-1.04109839,-1.052544124,2000.01.06 17:00:00
-1.053315374,-1.057281939,-1.051341938,-1.055556939,2000.01.06 17:15:00
-1.05693036,-1.059692472,-1.054957308,-1.059172317,2000.01.06 17:30:00
-1.056327863,-1.056076672,-1.059175239,-1.054954376,2000.01.06 17:45:00
-1.05693036,-1.057884572,-1.054957308,-1.056762065,2000.01.06 18:00:00
-1.058737853,-1.062103005,-1.055559869,-1.063992822,2000.01.06 18:15:00
-1.065967826,-1.073553038,-1.065200856,-1.071826141,2000.01.06 18:30:00
-1.074402793,-1.078374104,-1.071829034,-1.07965946,2000.01.06 18:45:00
-1.078017779,-1.084400437,-1.079662335,-1.076646645,2000.01.06 19:00:00
-1.076210286,-1.078374104,-1.075444403,-1.074838956,2000.01.06 19:15:00
-1.067172821,-1.072950404,-1.076046965,-1.068813326,2000.01.06 19:30:00
-1.065365328,-1.068731971,-1.065200856,-1.071223578,2000.01.06 19:45:00
-1.071390305,-1.072347771,-1.071829034,-1.072428704,2000.01.06 20:00:00
-1.074402793,-1.073553038,-1.073636719,-1.072428704,2000.01.06 20:15:00
-1.074402793,-1.072950404,-1.072431595,-1.072428704,2000.01.06 20:30:00
-1.0725953,-1.071745138,-1.073636719,-1.069415889,2000.01.06 20:45:00
-1.066570323,-1.070539871,-1.070021349,-1.064595385,2000.01.06 21:00:00
-1.060545346,-1.060295105,-1.063393171,-1.060980006,2000.01.06 21:15:00
-1.06235284,-1.059089839,-1.061585486,-1.059172317,2000.01.06 21:30:00
-1.059942849,-1.057281939,-1.059175239,-1.059172317,2000.01.06 21:45:00
-1.05693036,-1.057281939,-1.059777801,-1.054351813,2000.01.06 22:00:00
-1.055122867,-1.056076672,-1.054957308,-1.054351813,2000.01.06 22:15:00
-1.055725365,-1.054268772,-1.055559869,-1.054954376,2000.01.06 22:30:00
-1.05693036,-1.054871406,-1.054354746,-1.054351813,2000.01.06 22:45:00
-1.056327863,-1.052460873,-1.054957308,-1.055556939,2000.01.06 23:00:00
-1.053315374,-1.055474039,-1.058572677,-1.050133872,2000.01.06 23:15:00
-1.053917872,-1.053666139,-1.050739376,-1.052544124,2000.01.06 23:30:00
-1.053917872,-1.053063506,-1.051944499,-1.052544124,2000.01.06 23:45:00
-1.05452037,-1.051858239,-1.053149623,-1.054954376,2000.01.07 00:00:00
-1.055122867,-1.053063506,-1.056162431,-1.053146687,2000.01.07 00:15:00
-1.055122867,-1.054268772,-1.052547061,-1.056762065,2000.01.07 00:30:00
-1.058737853,-1.057281939,-1.058572677,-1.060377443,2000.01.07 00:45:00
-1.058737853,-1.056679306,-1.058572677,-1.057967191,2000.01.07 01:00:00
-1.059942849,-1.060295105,-1.056764992,-1.062787696,2000.01.07 01:15:00
-1.06476283,-1.065116172,-1.063995732,-1.068210763,2000.01.07 01:30:00
-1.066570323,-1.066321438,-1.065200856,-1.0676082,2000.01.07 01:45:00
-1.065967826,-1.066321438,-1.068816225,-1.062787696,2000.01.07 02:00:00
-1.065967826,-1.070539871,-1.064598294,-1.070621015,2000.01.07 02:15:00
-1.071390305,-1.070539871,-1.07062391,-1.068813326,2000.01.07 02:30:00
-1.070185309,-1.068731971,-1.069418787,-1.070621015,2000.01.07 02:45:00
-1.068980314,-1.068129338,-1.067611102,-1.069415889,2000.01.07 03:00:00
-1.067775319,-1.065718805,-1.068213664,-1.066403074,2000.01.07 03:15:00
-1.068980314,-1.066321438,-1.065803417,-1.069415889,2000.01.07 03:30:00
-1.067775319,-1.066321438,-1.068213664,-1.068210763,2000.01.07 03:45:00
-1.068980314,-1.066924071,-1.067611102,-1.0676082,2000.01.07 04:00:00
-1.068980314,-1.066321438,-1.068213664,-1.068210763,2000.01.07 04:15:00
-1.067172821,-1.065718805,-1.068816225,-1.063992822,2000.01.07 04:30:00
-1.065365328,-1.062705638,-1.063995732,-1.063390259,2000.01.07 04:45:00
-1.061750342,-1.062705638,-1.063995732,-1.060980006,2000.01.07 05:00:00
-1.059340351,-1.059089839,-1.062188047,-1.058569754,2000.01.07 05:15:00
-1.059340351,-1.058487205,-1.057367554,-1.05977488,2000.01.07 05:30:00
-1.06476283,-1.065718805,-1.065803417,-1.068210763,2000.01.07 05:45:00
-1.068980314,-1.066924071,-1.068816225,-1.067005637,2000.01.07 06:00:00
-1.069582812,-1.067526705,-1.06700854,-1.070621015,2000.01.07 06:15:00
-1.068980314,-1.066924071,-1.069418787,-1.067005637,2000.01.07 06:30:00
-1.067172821,-1.066321438,-1.064598294,-1.066403074,2000.01.07 06:45:00
-1.067775319,-1.070539871,-1.068816225,-1.070621015,2000.01.07 07:00:00
-1.070185309,-1.072347771,-1.071829034,-1.068210763,2000.01.07 07:15:00
-1.068377816,-1.069937238,-1.068213664,-1.068813326,2000.01.07 07:30:00
-1.070185309,-1.074758304,-1.069418787,-1.074838956,2000.01.07 07:45:00
-1.071992802,-1.076566204,-1.073636719,-1.077249208,2000.01.07 08:00:00
-1.074402793,-1.077771471,-1.075444403,-1.071826141,2000.01.07 08:15:00
-1.069582812,-1.075963571,-1.072431595,-1.077851771,2000.01.07 08:30:00
-1.070787807,-1.075360937,-1.07785465,-1.0676082,2000.01.07 08:45:00
-1.063557835,-1.070539871,-1.068213664,-1.065197948,2000.01.07 09:00:00
-1.065967826,-1.068129338,-1.064598294,-1.069415889,2000.01.07 09:15:00
-1.061750342,-1.066321438,-1.068816225,-1.060980006,2000.01.07 09:30:00
-1.061750342,-1.062705638,-1.060982924,-1.064595385,2000.01.07 09:45:00
-1.059942849,-1.064513538,-1.064598294,-1.05977488,2000.01.07 10:00:00
-1.061147844,-1.059692472,-1.057970116,-1.062185133,2000.01.07 10:15:00
-1.065365328,-1.068129338,-1.062790609,-1.070621015,2000.01.07 10:30:00
-1.071390305,-1.072347771,-1.068816225,-1.069415889,2000.01.07 10:45:00
-1.070185309,-1.068731971,-1.067611102,-1.068813326,2000.01.07 11:00:00
-1.067775319,-1.067526705,-1.067611102,-1.0676082,2000.01.07 11:15:00
-1.070787807,-1.071142504,-1.068816225,-1.070621015,2000.01.07 11:30:00
-1.070185309,-1.069937238,-1.071829034,-1.067005637,2000.01.07 11:45:00
-1.067172821,-1.074758304,-1.067611102,-1.075441519,2000.01.07 12:00:00
-1.074402793,-1.08138727,-1.074841842,-1.079056897,2000.01.07 12:15:00
-1.076210286,-1.077771471,-1.080264897,-1.077249208,2000.01.07 12:30:00
-1.08042777,-1.078374104,-1.077252088,-1.079056897,2000.01.07 12:45:00
-1.081030268,-1.07957937,-1.07785465,-1.080262023,2000.01.07 13:00:00
-1.075607789,-1.07957937,-1.080264897,-1.078454334,2000.01.07 13:15:00
-1.079222775,-1.081989904,-1.077252088,-1.077851771,2000.01.07 13:30:00
-1.078620277,-1.078374104,-1.078457212,-1.079056897,2000.01.07 13:45:00
-1.081030268,-1.08138727,-1.078457212,-1.07965946,2000.01.07 14:00:00
-1.076210286,-1.077771471,-1.080867458,-1.07363383,2000.01.07 14:15:00
-1.06476283,-1.091632036,-1.07423928,-1.087492779,2000.01.07 14:30:00
-1.078017779,-1.088016237,-1.086290513,-1.076646645,2000.01.07 14:45:00
-1.078017779,-1.08138727,-1.076649527,-1.075441519,2000.01.07 15:00:00
-1.067172821,-1.073553038,-1.075444403,-1.068813326,2000.01.07 15:15:00
-1.071992802,-1.080784637,-1.071226472,-1.080864586,2000.01.07 15:30:00
-1.075607789,-1.077771471,-1.080867458,-1.077851771,2000.01.07 15:45:00
-1.070185309,-1.075963571,-1.077252088,-1.072428704,2000.01.07 16:00:00
-1.069582812,-1.070539871,-1.071829034,-1.066403074,2000.01.07 16:15:00
-1.065967826,-1.068129338,-1.06700854,-1.071223578,2000.01.07 16:30:00
-1.069582812,-1.074758304,-1.071829034,-1.075441519,2000.01.07 16:45:00
-1.070787807,-1.077168837,-1.074841842,-1.068210763,2000.01.07 17:00:00
-1.070185309,-1.074758304,-1.068213664,-1.072428704,2000.01.07 17:15:00
-1.070185309,-1.071142504,-1.073636719,-1.068813326,2000.01.07 17:30:00
-1.070185309,-1.071745138,-1.068816225,-1.074838956,2000.01.07 17:45:00
-1.074402793,-1.074155671,-1.071226472,-1.074838956,2000.01.07 18:00:00
-1.074402793,-1.072347771,-1.073636719,-1.072428704,2000.01.07 18:15:00
-1.073800296,-1.07957937,-1.072431595,-1.082672275,2000.01.07 18:30:00
-1.0725953,-1.078976737,-1.080867458,-1.071223578,2000.01.07 18:45:00
-1.070185309,-1.071745138,-1.072431595,-1.074838956,2000.01.07 19:00:00
-1.074402793,-1.073553038,-1.074841842,-1.075441519,2000.01.07 19:15:00
-1.077415282,-1.077168837,-1.075444403,-1.078454334,2000.01.07 19:30:00
-1.078017779,-1.076566204,-1.079059773,-1.077249208,2000.01.07 19:45:00
-1.08042777,-1.07957937,-1.079059773,-1.080864586,2000.01.07 20:00:00
-1.083440258,-1.083797803,-1.083277705,-1.08568509,2000.01.07 20:15:00
-1.083440258,-1.082592537,-1.08508539,-1.080864586,2000.01.07 20:30:00
-1.08042777,-1.084400437,-1.080264897,-1.082069712,2000.01.07 20:45:00
-1.08042777,-1.080182004,-1.082675143,-1.082069712,2000.01.07 21:00:00
-1.081030268,-1.081989904,-1.084482828,-1.084479964,2000.01.07 21:15:00
-1.079825272,-1.081989904,-1.08508539,-1.078454334,2000.01.07 21:30:00
-1.075005291,-1.074155671,-1.075444403,-1.074236393,2000.01.07 21:45:00
-1.077415282,-1.075360937,-1.075444403,-1.076044082,2000.01.07 22:00:00
-1.078620277,-1.077168837,-1.076649527,-1.078454334,2000.01.07 22:15:00
-1.075005291,-1.074155671,-1.077252088,-1.073031267,2000.01.07 22:30:00
-1.074402793,-1.070539871,-1.073636719,-1.07363383,2000.01.07 22:45:00
-1.075607789,-1.072347771,-1.075444403,-1.074236393,2000.01.07 23:00:00
-1.075005291,-1.071142504,-1.071829034,-1.072428704,2000.01.07 23:15:00
-1.074402793,-1.068129338,-1.071226472,-1.071223578,2000.01.07 23:30:00
-1.073800296,-1.068731971,-1.07062391,-1.071826141,2000.01.07 23:45:00
-1.075005291,-1.075963571,-1.079059773,-1.071826141,2000.01.10 00:00:00
-1.073800296,-1.072347771,-1.072431595,-1.070621015,2000.01.10 00:15:00
-1.073197798,-1.067526705,-1.070021349,-1.070621015,2000.01.10 00:30:00
-1.070787807,-1.069334605,-1.067611102,-1.072428704,2000.01.10 00:45:00
-1.075005291,-1.074155671,-1.073636719,-1.076044082,2000.01.10 01:00:00
-1.0725953,-1.074155671,-1.07423928,-1.070018452,2000.01.10 01:15:00
-1.0725953,-1.075360937,-1.07062391,-1.076044082,2000.01.10 01:30:00
-1.078017779,-1.078374104,-1.076649527,-1.080864586,2000.01.10 01:45:00
-1.081632765,-1.08319517,-1.08147002,-1.080262023,2000.01.10 02:00:00
-1.078620277,-1.07957937,-1.080867458,-1.080262023,2000.01.10 02:15:00
-1.079825272,-1.077168837,-1.078457212,-1.079056897,2000.01.10 02:30:00
-1.078620277,-1.076566204,-1.078457212,-1.077249208,2000.01.10 02:45:00
-1.079222775,-1.077771471,-1.076046965,-1.077249208,2000.01.10 03:00:00
-1.078620277,-1.076566204,-1.076046965,-1.079056897,2000.01.10 03:15:00
-1.078620277,-1.077771471,-1.077252088,-1.077249208,2000.01.10 03:30:00
-1.073197798,-1.074758304,-1.076649527,-1.077249208,2000.01.10 03:45:00
-1.076812784,-1.074155671,-1.076649527,-1.076646645,2000.01.10 04:00:00
-1.075005291,-1.074155671,-1.076046965,-1.075441519,2000.01.10 04:15:00
-1.076812784,-1.072347771,-1.074841842,-1.074838956,2000.01.10 04:30:00
-1.076812784,-1.072347771,-1.07423928,-1.074838956,2000.01.10 04:45:00
-1.076812784,-1.072347771,-1.075444403,-1.075441519,2000.01.10 05:00:00
