HIGH,LOW,OPEN,CLOSE,DATE_TIME
-1.077415282,-1.073553038,-1.076046965,-1.075441519,2000.01.10 05:15:00
-1.077415282,-1.073553038,-1.07423928,-1.075441519,2000.01.10 05:30:00
-1.077415282,-1.075360937,-1.07423928,-1.076646645,2000.01.10 05:45:00
-1.078620277,-1.075360937,-1.078457212,-1.077249208,2000.01.10 06:00:00
-1.078017779,-1.075360937,-1.074841842,-1.075441519,2000.01.10 06:15:00
-1.075005291,-1.073553038,-1.076046965,-1.075441519,2000.01.10 06:30:00
-1.076812784,-1.072950404,-1.074841842,-1.07363383,2000.01.10 06:45:00
-1.075607789,-1.074155671,-1.07423928,-1.076044082,2000.01.10 07:00:00
-1.075005291,-1.076566204,-1.075444403,-1.077249208,2000.01.10 07:15:00
-1.078620277,-1.078976737,-1.076649527,-1.078454334,2000.01.10 07:30:00
-1.081030268,-1.084400437,-1.080264897,-1.086890216,2000.01.10 07:45:00
-1.084645254,-1.086208337,-1.086290513,-1.084479964,2000.01.10 08:00:00
-1.087055245,-1.09042677,-1.085687951,-1.09171072,2000.01.10 08:15:00
-1.088862738,-1.09042677,-1.08870076,-1.091108157,2000.01.10 08:30:00
-1.090067733,-1.091029403,-1.091111006,-1.090505594,2000.01.10 08:45:00
-1.087055245,-1.089221503,-1.090508445,-1.085082527,2000.01.10 09:00:00
-1.086452747,-1.09042677,-1.08508539,-1.091108157,2000.01.10 09:15:00
-1.090067733,-1.09042677,-1.090508445,-1.088095342,2000.01.10 09:30:00
-1.090067733,-1.09042677,-1.08870076,-1.090505594,2000.01.10 09:45:00
-1.090670231,-1.089824136,-1.091111006,-1.089300468,2000.01.10 10:00:00
-1.090670231,-1.089221503,-1.089303321,-1.088697905,2000.01.10 10:15:00
-1.089465235,-1.089221503,-1.090508445,-1.092313283,2000.01.10 10:30:00
-1.093682719,-1.099466269,-1.091111006,-1.101351729,2000.01.10 10:45:00
-1.102117687,-1.103684702,-1.101354554,-1.104364544,2000.01.10 11:00:00
-1.10392518,-1.104889969,-1.103764801,-1.106774796,2000.01.10 11:15:00
-1.107540166,-1.109108402,-1.109790417,-1.106774796,2000.01.10 11:30:00
-1.104527677,-1.104889969,-1.106175047,-1.102556855,2000.01.10 11:45:00
-1.10633517,-1.107903135,-1.103764801,-1.107979922,2000.01.10 12:00:00
-1.107540166,-1.107903135,-1.106777609,-1.106172233,2000.01.10 12:15:00
-1.108142663,-1.109108402,-1.104969924,-1.110992737,2000.01.10 12:30:00
-1.110552654,-1.114532101,-1.110392979,-1.115210678,2000.01.10 12:45:00
-1.115975133,-1.116340001,-1.115213472,-1.116415804,2000.01.10 13:00:00
-1.118385124,-1.120558434,-1.115816034,-1.118826056,2000.01.10 13:15:00
-1.120192617,-1.121161067,-1.118828842,-1.120031182,2000.01.10 13:30:00
-1.116577631,-1.118147901,-1.119431404,-1.11762093,2000.01.10 13:45:00
-1.113565143,-1.116942634,-1.11822628,-1.114005552,2000.01.10 14:00:00
-1.115975133,-1.115134734,-1.115213472,-1.114005552,2000.01.10 14:15:00
-1.109347659,-1.113326835,-1.113405787,-1.109787611,2000.01.10 14:30:00
-1.107540166,-1.106697868,-1.109790417,-1.107377359,2000.01.10 14:45:00
-1.109347659,-1.110313668,-1.108585294,-1.109787611,2000.01.10 15:00:00
-1.106937668,-1.107903135,-1.110392979,-1.10556967,2000.01.10 15:15:00
-1.104527677,-1.105492602,-1.106175047,-1.104967107,2000.01.10 15:30:00
-1.107540166,-1.107903135,-1.104969924,-1.10556967,2000.01.10 15:45:00
-1.10392518,-1.103082069,-1.104969924,-1.102556855,2000.01.10 16:00:00
-1.104527677,-1.107300502,-1.102559678,-1.107377359,2000.01.10 16:15:00
-1.10392518,-1.107300502,-1.107380171,-1.104364544,2000.01.10 16:30:00
-1.095490212,-1.103684702,-1.104367362,-1.092915846,2000.01.10 16:45:00
-1.093080221,-1.093439936,-1.09231613,-1.094120973,2000.01.10 17:00:00
-1.092477724,-1.094042569,-1.092918691,-1.093518409,2000.01.10 17:15:00
-1.09609271,-1.099466269,-1.093521253,-1.101351729,2000.01.10 17:30:00
-1.09609271,-1.099466269,-1.099546869,-1.101954292,2000.01.10 17:45:00
-1.099105198,-1.100068902,-1.100751993,-1.103159418,2000.01.10 18:00:00
-1.102720184,-1.103082069,-1.099546869,-1.102556855,2000.01.10 18:15:00
-1.102117687,-1.101876802,-1.101957116,-1.100749166,2000.01.10 18:30:00
-1.094887714,-1.098261002,-1.100149431,-1.093518409,2000.01.10 18:45:00
-1.090067733,-1.091029403,-1.092918691,-1.089903031,2000.01.10 19:00:00
-1.090067733,-1.088016237,-1.089303321,-1.089300468,2000.01.10 19:15:00
-1.088862738,-1.089824136,-1.089905883,-1.090505594,2000.01.10 19:30:00
-1.092477724,-1.091029403,-1.091111006,-1.089300468,2000.01.10 19:45:00
-1.093080221,-1.09223467,-1.089905883,-1.095326099,2000.01.10 20:00:00
-1.097297705,-1.096453103,-1.095931499,-1.098941477,2000.01.10 20:15:00
-1.091272728,-1.095850469,-1.098944308,-1.092313283,2000.01.10 20:30:00
-1.092477724,-1.094042569,-1.09231613,-1.095326099,2000.01.10 20:45:00
-1.095490212,-1.096453103,-1.097136623,-1.095326099,2000.01.10 21:00:00
-1.097900203,-1.096453103,-1.095328938,-1.09954404,2000.01.10 21:15:00
-1.100912691,-1.099466269,-1.102559678,-1.097736351,2000.01.10 21:30:00
-1.096695207,-1.095247836,-1.097739184,-1.093518409,2000.01.10 21:45:00
-1.09609271,-1.095850469,-1.092918691,-1.097133788,2000.01.10 22:00:00
-1.097297705,-1.094042569,-1.097136623,-1.094723536,2000.01.10 22:15:00
-1.097900203,-1.094645203,-1.095328938,-1.097133788,2000.01.10 22:30:00
-1.099105198,-1.095247836,-1.096534061,-1.097133788,2000.01.10 22:45:00
-1.095490212,-1.095247836,-1.096534061,-1.097133788,2000.01.10 23:00:00
-1.09609271,-1.095247836,-1.096534061,-1.097736351,2000.01.10 23:15:00
-1.096695207,-1.094645203,-1.095328938,-1.097736351,2000.01.10 23:30:00
-1.100310194,-1.100068902,-1.098944308,-1.100146603,2000.01.10 23:45:00
-1.100912691,-1.097055736,-1.098944308,-1.097736351,2000.01.11 00:00:00
-1.100310194,-1.098261002,-1.098341746,-1.098338914,2000.01.11 00:15:00
-1.100912691,-1.096453103,-1.097739184,-1.09954404,2000.01.11 00:30:00
-1.097900203,-1.099466269,-1.098944308,-1.101954292,2000.01.11 00:45:00
-1.098502701,-1.100068902,-1.103162239,-1.098338914,2000.01.11 01:00:00
-1.097900203,-1.096453103,-1.098341746,-1.097736351,2000.01.11 01:15:00
-1.097297705,-1.095850469,-1.097136623,-1.095326099,2000.01.11 01:30:00
-1.097297705,-1.095850469,-1.094726376,-1.094723536,2000.01.11 01:45:00
-1.097900203,-1.094645203,-1.096534061,-1.095326099,2000.01.11 02:00:00
-1.094887714,-1.095850469,-1.095931499,-1.09171072,2000.01.11 02:15:00
-1.091875226,-1.092837303,-1.094726376,-1.092313283,2000.01.11 02:30:00
-1.093682719,-1.091029403,-1.09231613,-1.094120973,2000.01.11 02:45:00
-1.094887714,-1.09223467,-1.092918691,-1.093518409,2000.01.11 03:00:00
-1.09609271,-1.095850469,-1.094123814,-1.094120973,2000.01.11 03:15:00
-1.09609271,-1.092837303,-1.095931499,-1.094120973,2000.01.11 03:30:00
-1.097900203,-1.095850469,-1.094726376,-1.095326099,2000.01.11 03:45:00
-1.09609271,-1.092837303,-1.095931499,-1.094723536,2000.01.11 04:00:00
-1.096695207,-1.09223467,-1.095328938,-1.094120973,2000.01.11 04:15:00
-1.09609271,-1.091632036,-1.094726376,-1.093518409,2000.01.11 04:30:00
-1.094285217,-1.09223467,-1.094123814,-1.095326099,2000.01.11 04:45:00
-1.094285217,-1.093439936,-1.094726376,-1.093518409,2000.01.11 05:00:00
-1.094887714,-1.091029403,-1.094123814,-1.092915846,2000.01.11 05:15:00
-1.091272728,-1.091632036,-1.093521253,-1.089903031,2000.01.11 05:30:00
-1.091272728,-1.089824136,-1.090508445,-1.09171072,2000.01.11 05:45:00
-1.093080221,-1.09042677,-1.09231613,-1.092915846,2000.01.11 06:00:00
-1.094285217,-1.09223467,-1.092918691,-1.094120973,2000.01.11 06:15:00
-1.094285217,-1.092837303,-1.093521253,-1.091108157,2000.01.11 06:30:00
-1.093682719,-1.091632036,-1.092918691,-1.090505594,2000.01.11 06:45:00
-1.089465235,-1.088016237,-1.091111006,-1.086287653,2000.01.11 07:00:00
-1.088862738,-1.08861887,-1.087495636,-1.088095342,2000.01.11 07:15:00
-1.076812784,-1.087413603,-1.086290513,-1.077249208,2000.01.11 07:30:00
-1.076210286,-1.077168837,-1.076649527,-1.07363383,2000.01.11 07:45:00
-1.074402793,-1.076566204,-1.073636719,-1.079056897,2000.01.11 08:00:00
-1.075607789,-1.077771471,-1.07785465,-1.07363383,2000.01.11 08:15:00
-1.073800296,-1.076566204,-1.074841842,-1.077851771,2000.01.11 08:30:00
-1.077415282,-1.080182004,-1.077252088,-1.080262023,2000.01.11 08:45:00
-1.079825272,-1.07957937,-1.080867458,-1.077249208,2000.01.11 09:00:00
-1.079825272,-1.07957937,-1.077252088,-1.080864586,2000.01.11 09:15:00
-1.070787807,-1.078374104,-1.08147002,-1.0676082,2000.01.11 09:30:00
-1.066570323,-1.069334605,-1.068816225,-1.063390259,2000.01.11 09:45:00
-1.066570323,-1.065718805,-1.065200856,-1.066403074,2000.01.11 10:00:00
-1.068377816,-1.068731971,-1.067611102,-1.070621015,2000.01.11 10:15:00
-1.070185309,-1.074758304,-1.070021349,-1.075441519,2000.01.11 10:30:00
-1.074402793,-1.074758304,-1.074841842,-1.073031267,2000.01.11 10:45:00
-1.073197798,-1.074758304,-1.073034157,-1.075441519,2000.01.11 11:00:00
-1.073800296,-1.074155671,-1.076046965,-1.072428704,2000.01.11 11:15:00
-1.062955337,-1.071142504,-1.072431595,-1.060980006,2000.01.11 11:30:00
-1.063557835,-1.070539871,-1.062790609,-1.070018452,2000.01.11 11:45:00
-1.068980314,-1.071142504,-1.071226472,-1.070621015,2000.01.11 12:00:00
-1.069582812,-1.069937238,-1.071226472,-1.066403074,2000.01.11 12:15:00
-1.068980314,-1.071745138,-1.067611102,-1.071826141,2000.01.11 12:30:00
-1.075005291,-1.077168837,-1.073034157,-1.075441519,2000.01.11 12:45:00
-1.077415282,-1.077168837,-1.07423928,-1.078454334,2000.01.11 13:00:00
-1.079222775,-1.077771471,-1.07785465,-1.077851771,2000.01.11 13:15:00
-1.077415282,-1.075963571,-1.078457212,-1.077249208,2000.01.11 13:30:00
-1.078017779,-1.077771471,-1.07785465,-1.077249208,2000.01.11 13:45:00
-1.08042777,-1.095850469,-1.078457212,-1.097133788,2000.01.11 14:00:00
-1.090670231,-1.093439936,-1.095328938,-1.091108157,2000.01.11 14:15:00
-1.087657742,-1.091029403,-1.091713568,-1.088697905,2000.01.11 14:30:00
-1.087055245,-1.087413603,-1.089303321,-1.085082527,2000.01.11 14:45:00
-1.085247751,-1.086208337,-1.084482828,-1.087492779,2000.01.11 15:00:00
-1.076812784,-1.084400437,-1.085687951,-1.074236393,2000.01.11 15:15:00
-1.076210286,-1.075963571,-1.075444403,-1.074838956,2000.01.11 15:30:00
-1.076812784,-1.078374104,-1.074841842,-1.07965946,2000.01.11 15:45:00
-1.078620277,-1.078374104,-1.079662335,-1.078454334,2000.01.11 16:00:00
-1.069582812,-1.075963571,-1.078457212,-1.071223578,2000.01.11 16:15:00
-1.0725953,-1.075360937,-1.071226472,-1.076044082,2000.01.11 16:30:00
-1.0725953,-1.075360937,-1.076046965,-1.071826141,2000.01.11 16:45:00
-1.071390305,-1.072347771,-1.07062391,-1.069415889,2000.01.11 17:00:00
-1.061147844,-1.067526705,-1.069418787,-1.060377443,2000.01.11 17:15:00
-1.052712877,-1.059692472,-1.060982924,-1.060980006,2000.01.11 17:30:00
-1.056327863,-1.057884572,-1.060982924,-1.056762065,2000.01.11 17:45:00
-1.055122867,-1.056679306,-1.056764992,-1.057967191,2000.01.11 18:00:00
-1.056327863,-1.056076672,-1.057367554,-1.056159502,2000.01.11 18:15:00
-1.059340351,-1.063308272,-1.056162431,-1.060980006,2000.01.11 18:30:00
-1.059340351,-1.060897739,-1.060982924,-1.05977488,2000.01.11 18:45:00
-1.061750342,-1.062103005,-1.058572677,-1.065197948,2000.01.11 19:00:00
-1.06476283,-1.063308272,-1.065200856,-1.065197948,2000.01.11 19:15:00
-1.060545346,-1.063308272,-1.064598294,-1.060377443,2000.01.11 19:30:00
-1.061750342,-1.061500372,-1.060380362,-1.061582569,2000.01.11 19:45:00
-1.060545346,-1.062103005,-1.061585486,-1.058569754,2000.01.11 20:00:00
-1.060545346,-1.056679306,-1.058572677,-1.059172317,2000.01.11 20:15:00
-1.061147844,-1.059692472,-1.060380362,-1.05977488,2000.01.11 20:30:00
-1.058737853,-1.058487205,-1.060982924,-1.056159502,2000.01.11 20:45:00
-1.057532858,-1.055474039,-1.055559869,-1.057364628,2000.01.11 21:00:00
-1.05693036,-1.056076672,-1.057970116,-1.05374925,2000.01.11 21:15:00
-1.052110379,-1.051858239,-1.054354746,-1.050133872,2000.01.11 21:30:00
-1.049097891,-1.04824244,-1.047726568,-1.050133872,2000.01.11 21:45:00
-1.051507881,-1.048845073,-1.048931691,-1.048928746,2000.01.11 22:00:00
-1.050302886,-1.048845073,-1.047726568,-1.051338998,2000.01.11 22:15:00
-1.05452037,-1.051255606,-1.053149623,-1.05374925,2000.01.11 22:30:00
-1.051507881,-1.053063506,-1.054957308,-1.051941561,2000.01.11 22:45:00
-1.050905384,-1.04824244,-1.048931691,-1.048326183,2000.01.11 23:00:00
-1.050905384,-1.04824244,-1.048931691,-1.050736435,2000.01.11 23:15:00
-1.051507881,-1.047037173,-1.050136814,-1.048928746,2000.01.11 23:30:00
-1.051507881,-1.04824244,-1.048931691,-1.048928746,2000.01.11 23:45:00
-1.050905384,-1.049447706,-1.048329129,-1.052544124,2000.01.12 00:00:00
-1.050905384,-1.04824244,-1.048329129,-1.048326183,2000.01.12 00:15:00
-1.052110379,-1.048845073,-1.049534253,-1.051338998,2000.01.12 00:30:00
-1.050905384,-1.048845073,-1.051341938,-1.048928746,2000.01.12 00:45:00
-1.050905384,-1.055474039,-1.048329129,-1.052544124,2000.01.12 01:00:00
-1.05452037,-1.054268772,-1.052547061,-1.05374925,2000.01.12 01:15:00
-1.055725365,-1.056076672,-1.052547061,-1.056159502,2000.01.12 01:30:00
-1.058135356,-1.056076672,-1.058572677,-1.057364628,2000.01.12 01:45:00
-1.058135356,-1.056076672,-1.054957308,-1.057364628,2000.01.12 02:00:00
-1.057532858,-1.054268772,-1.055559869,-1.055556939,2000.01.12 02:15:00
-1.056327863,-1.054268772,-1.057367554,-1.057364628,2000.01.12 02:30:00
-1.055725365,-1.054268772,-1.055559869,-1.053146687,2000.01.12 02:45:00
-1.052712877,-1.053666139,-1.053752184,-1.05374925,2000.01.12 03:00:00
-1.055122867,-1.053063506,-1.054957308,-1.055556939,2000.01.12 03:15:00
-1.055122867,-1.052460873,-1.054354746,-1.054954376,2000.01.12 03:30:00
-1.05452037,-1.052460873,-1.054957308,-1.05374925,2000.01.12 03:45:00
-1.053315374,-1.050652973,-1.053149623,-1.050736435,2000.01.12 04:00:00
-1.052712877,-1.050050339,-1.051944499,-1.050736435,2000.01.12 04:15:00
-1.050905384,-1.04824244,-1.050136814,-1.048928746,2000.01.12 04:30:00
-1.052110379,-1.04824244,-1.048931691,-1.050736435,2000.01.12 04:45:00
-1.050905384,-1.049447706,-1.049534253,-1.050133872,2000.01.12 05:00:00
-1.052712877,-1.050050339,-1.051944499,-1.050133872,2000.01.12 05:15:00
-1.05452037,-1.052460873,-1.052547061,-1.055556939,2000.01.12 05:30:00
-1.055122867,-1.053666139,-1.053752184,-1.053146687,2000.01.12 05:45:00
-1.055122867,-1.053666139,-1.054354746,-1.053146687,2000.01.12 06:00:00
-1.053917872,-1.052460873,-1.054957308,-1.051338998,2000.01.12 06:15:00
-1.041867918,-1.049447706,-1.052547061,-1.042300553,2000.01.12 06:30:00
-1.040060425,-1.04281874,-1.044111198,-1.044108242,2000.01.12 06:45:00
-1.045482904,-1.047037173,-1.042303513,-1.049531309,2000.01.12 07:00:00
-1.049097891,-1.049447706,-1.048931691,-1.047121057,2000.01.12 07:15:00
-1.048495393,-1.051858239,-1.048931691,-1.05374925,2000.01.12 07:30:00
-1.050905384,-1.053666139,-1.053149623,-1.051338998,2000.01.12 07:45:00
-1.048495393,-1.054871406,-1.051944499,-1.046518494,2000.01.12 08:00:00
-1.048495393,-1.050050339,-1.045316321,-1.051941561,2000.01.12 08:15:00
-1.045482904,-1.049447706,-1.050739376,-1.047121057,2000.01.12 08:30:00
-1.035842942,-1.045831906,-1.047124006,-1.032659545,2000.01.12 08:45:00
-1.034637946,-1.03920294,-1.035072773,-1.039890301,2000.01.12 09:00:00
-1.037047937,-1.040408207,-1.04109839,-1.035069797,2000.01.12 09:15:00
-1.031625458,-1.036189774,-1.036277897,-1.038082612,2000.01.12 09:30:00
-1.037650435,-1.036792407,-1.03748302,-1.038082612,2000.01.12 09:45:00
-1.037650435,-1.04643454,-1.036277897,-1.04772362,2000.01.12 10:00:00
-1.047290397,-1.050652973,-1.047124006,-1.051338998,2000.01.12 10:15:00
-1.052712877,-1.053063506,-1.051944499,-1.052544124,2000.01.12 10:30:00
-1.050905384,-1.050050339,-1.052547061,-1.051338998,2000.01.12 10:45:00
-1.047892895,-1.04824244,-1.051341938,-1.047121057,2000.01.12 11:00:00
-1.049700388,-1.050652973,-1.047124006,-1.050736435,2000.01.12 11:15:00
-1.053917872,-1.054268772,-1.051341938,-1.052544124,2000.01.12 11:30:00
-1.051507881,-1.053666139,-1.054957308,-1.049531309,2000.01.12 11:45:00
-1.050905384,-1.064513538,-1.053752184,-1.059172317,2000.01.12 12:00:00
-1.059942849,-1.068129338,-1.059777801,-1.070018452,2000.01.12 12:15:00
-1.067172821,-1.069334605,-1.068213664,-1.069415889,2000.01.12 12:30:00
-1.066570323,-1.067526705,-1.07062391,-1.065197948,2000.01.12 12:45:00
-1.067172821,-1.068129338,-1.065803417,-1.065800511,2000.01.12 13:00:00
-1.063557835,-1.071142504,-1.068213664,-1.073031267,2000.01.12 13:15:00
-1.0725953,-1.074155671,-1.069418787,-1.072428704,2000.01.12 13:30:00
-1.066570323,-1.069937238,-1.073034157,-1.065197948,2000.01.12 13:45:00
-1.065365328,-1.065718805,-1.066405979,-1.065800511,2000.01.12 14:00:00
-1.068980314,-1.072950404,-1.066405979,-1.070621015,2000.01.12 14:15:00
-1.074402793,-1.075360937,-1.072431595,-1.073031267,2000.01.12 14:30:00
-1.069582812,-1.072347771,-1.073034157,-1.069415889,2000.01.12 14:45:00
-1.070185309,-1.074758304,-1.068213664,-1.074236393,2000.01.12 15:00:00
-1.075607789,-1.080182004,-1.074841842,-1.07965946,2000.01.12 15:15:00
-1.079825272,-1.082592537,-1.080867458,-1.07965946,2000.01.12 15:30:00
-1.071992802,-1.078374104,-1.08147002,-1.069415889,2000.01.12 15:45:00
-1.071992802,-1.072347771,-1.068816225,-1.071826141,2000.01.12 16:00:00
-1.075607789,-1.08500307,-1.074841842,-1.086287653,2000.01.12 16:30:00
-1.087055245,-1.091029403,-1.084482828,-1.087492779,2000.01.12 16:45:00
-1.085247751,-1.08861887,-1.088098198,-1.086287653,2000.01.12 17:00:00
-1.081632765,-1.086208337,-1.085687951,-1.07965946,2000.01.12 17:15:00
-1.081632765,-1.080182004,-1.080867458,-1.082069712,2000.01.12 17:30:00
-1.078620277,-1.07957937,-1.080867458,-1.080864586,2000.01.12 17:45:00
-1.076210286,-1.078976737,-1.080264897,-1.074236393,2000.01.12 18:00:00
-1.070185309,-1.072347771,-1.074841842,-1.071826141,2000.01.12 18:15:00
-1.070787807,-1.072950404,-1.067611102,-1.073031267,2000.01.12 18:30:00
-1.075005291,-1.076566204,-1.071829034,-1.074838956,2000.01.12 18:45:00
-1.069582812,-1.072950404,-1.074841842,-1.070018452,2000.01.12 19:00:00
-1.070787807,-1.069334605,-1.07062391,-1.072428704,2000.01.12 19:15:00
-1.066570323,-1.069937238,-1.072431595,-1.063390259,2000.01.12 19:30:00
-1.065967826,-1.063308272,-1.063393171,-1.065800511,2000.01.12 19:45:00
